,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,SPS
CCOC(=O)c1ccc(C(F)(F)F)cc1,12.152565743890149,12.152565743890149,0.11560185185185223,-4.381754889455782,0.7132107557677916,11.2,218.17399999999995,209.10199999999995,218.055464188,82.0,0.0,0.41591028353953086,-0.46239132380919346,0.46239132380919346,0.41591028353953086,1.2666666666666666,1.8,2.2,19.413171951993444,10.128083152978588,2.297122033443946,-2.065072930052754,2.28571188643564,-2.0736911130951445,5.888773465029806,-0.13714944763023096,2.1696198970518856,2.8569418397795516,340.68028790799787,11.474691494688164,7.966897857900459,7.966897857900459,6.947706970623635,4.292344120804983,4.292344120804983,2.7955795186897454,2.7955795186897454,1.7233611912542444,1.7233611912542444,1.0097205495811372,1.0097205495811372,-1.52,1761.7313564061312,11.554183976261127,4.3343148556514555,2.9707670380658118,84.66284511541275,4.736862953800049,0.0,0.0,0.0,0.0,12.145603805395325,0.0,4.794537184071822,13.171245143024459,0.0,0.0,31.18920547353706,0.0,17.73378494790691,22.702645280896327,5.969305287951849,0.0,0.0,0.0,13.100035717134098,6.606881964512918,35.392371257240434,0.0,0.0,0.0,13.171245143024459,0.0,0.0,12.576187252464766,10.913161471243523,0.0,22.845177367156435,24.26546827384644,0.0,0.0,0.0,26.3,17.70905529709232,17.96578232709628,0.0,12.170333456209914,0.0,24.26546827384644,0.0,6.923737199690624,0.0,4.736862953800049,0.0,41.090918839758125,0.0,11.102184901738473,0.0,-0.6662977135298562,-0.6192365835222977,3.902916666666666,-4.381754889455782,1.8212687783446717,0.0,0.3,15.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2.882100000000001,47.40050000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2
OB(O)c1cccc(C(F)(F)F)c1,12.068021541950113,12.068021541950113,0.17145833333333282,-4.453472222222222,0.6282126722548879,11.461538461538462,189.92899999999995,183.88099999999994,190.041294492,70.0,0.0,0.4879330152350284,-0.423176830563928,0.4879330152350284,0.423176830563928,1.1538461538461537,1.7692307692307692,2.230769230769231,19.413170409824193,9.794620836133578,2.3062496713161713,-2.0711646982170664,2.2749833063706384,-2.301183665142288,6.581150150752646,-0.13707647514747653,2.029214870270292,3.059034624485406,298.03428330288307,10.060477932315068,6.415071955975726,6.415071955975726,5.90970216816285,3.4433868286488947,3.4433868286488947,2.4968908042498166,2.4968908042498166,1.512096573660686,1.512096573660686,0.8755998575179974,0.8755998575179974,-1.0050649350649352,606.7352462108173,10.078303586280654,3.391970410027818,2.4655459868216565,72.77402296355785,10.048045150132006,0.0,0.0,0.0,0.0,13.294690851667838,0.0,0.0,13.171245143024459,0.0,24.26546827384644,5.462803260414833,0.0,5.563451491696996,23.21929029315647,12.581195594639196,0.0,0.0,0.0,6.176298517443475,0.0,29.828919765543436,0.0,0.0,5.462803260414833,13.171245143024459,0.0,0.0,17.16643748435637,6.176298517443475,0.0,5.563451491696996,24.26546827384644,0.0,0.0,0.0,40.46,18.858142343364833,13.171245143024459,0.0,5.462803260414833,6.06636706846161,12.13273413692322,6.06636706846161,0.0,0.0,0.0,10.048045150132006,36.204064625850336,0.0,0.0,17.2041761148904,-1.0621064814814811,0.0,3.896875,-4.453472222222222,0.0,-1.8728703703703704,0.14285714285714285,13.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,0.38519999999999976,41.26960000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.461538461538462
CCOC(=O)c1cccc(C(F)(F)F)c1,12.265011101662887,12.265011101662887,0.09104166666666647,-4.4419596797052145,0.7132107557677916,11.2,218.17399999999995,209.10199999999995,218.055464188,82.0,0.0,0.4159353040376366,-0.4623911740628155,0.4623911740628155,0.4159353040376366,1.4,2.066666666666667,2.6,19.41317228835203,10.117771033784736,2.3044935740139065,-2.073896886903797,2.2906702918610926,-2.0884348279633467,5.890936340885525,-0.1371496495935862,2.1702068972617026,2.9774665070282755,357.9302879079978,11.474691494688164,7.966897857900459,7.966897857900459,6.947706970623635,4.292344120804983,4.292344120804983,2.799033842383694,2.799033842383694,1.7010320918849842,1.7010320918849842,1.0369214268781854,1.0369214268781854,-1.5200000000000005,1755.6973798847173,11.554183976261127,4.3343148556514555,2.9707670380658118,84.66284511541274,4.736862953800049,0.0,0.0,0.0,0.0,12.145603805395325,0.0,4.794537184071822,13.171245143024459,0.0,6.06636706846161,25.122838405075452,0.0,17.73378494790691,22.702645280896327,5.969305287951849,0.0,0.0,0.0,13.100035717134098,6.606881964512918,35.392371257240434,0.0,0.0,0.0,13.171245143024459,0.0,0.0,12.576187252464766,10.913161471243523,0.0,22.845177367156435,24.26546827384644,0.0,0.0,0.0,26.3,17.70905529709232,17.96578232709628,0.0,12.170333456209914,0.0,12.13273413692322,12.13273413692322,6.923737199690624,0.0,4.736862953800049,0.0,41.384337915721844,0.0,11.134284769463342,0.0,-0.944696239606954,-0.7466666666666668,4.141893896447468,-4.4419596797052145,1.7228060043461833,0.0,0.3,15.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2.882100000000001,47.400500000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2
CCOC(=O)c1ccc(C#N)cc1,11.139174697656841,11.139174697656841,0.35463907785336324,-0.35463907785336324,0.6429979332393411,8.923076923076923,175.18699999999998,166.11499999999998,175.063328528,66.0,0.0,0.33760861822017646,-0.462391317796535,0.462391317796535,0.33760861822017646,1.4615384615384615,2.076923076923077,2.5384615384615383,16.53210774124466,10.145250656636762,2.0401411573512584,-1.9972912653796953,2.0405848126507227,-2.034759502347115,5.889455248977721,0.05261418681745821,2.1833747227715956,2.810366797362036,334.93753281186775,9.681798275874712,7.280218034372736,7.280218034372736,6.274386907679233,3.9490042090411217,3.9490042090411217,2.4096238485221,2.4096238485221,1.5251338007738362,1.5251338007738362,0.8952739123265163,0.8952739123265163,-1.8199999999999998,969.4183769105884,9.269445438282649,4.266587716663252,2.3078525941174792,76.55881858810275,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,5.261891554738487,0.0,0.0,31.18920547353706,0.0,23.80300626069918,9.53140013787187,5.969305287951849,5.261891554738487,0.0,0.0,6.923737199690624,6.606881964512918,35.392371257240434,0.0,6.069221312792274,0.0,0.0,0.0,0.0,12.576187252464766,4.736862953800049,11.33111286753076,22.845177367156435,24.26546827384644,0.0,0.0,0.0,50.09,0.0,4.794537184071822,0.0,5.969305287951849,17.73378494790691,0.0,0.0,31.18920547353706,6.069221312792274,0.0,9.998754508538536,4.7795864040060465,0.0,11.139174697656841,8.504280281557067,1.0082393235071814,-0.35463907785336324,8.311867756361805,0.0,2.1114906147644246,0.0,0.2,13.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.73498,47.11350000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.923076923076923
OB(O)c1ccc(C(OC)=O)cc1,10.947359221466364,10.947359221466364,0.3404195011337874,-1.5076880196523048,0.4592048381569198,9.461538461538462,179.968,170.89599999999996,180.059389168,68.0,0.0,0.48791809826860527,-0.4654175269826069,0.48791809826860527,0.4654175269826069,1.3076923076923077,1.8461538461538463,2.230769230769231,16.523328145005163,9.799774023478568,2.1112910475699542,-2.005405467293012,1.9832560058701538,-2.2913954938979693,6.581012882544663,0.0600487098949244,2.1658695354533575,2.870929838146897,293.517265795446,9.844934982691242,7.097675117875772,7.097675117875772,6.147065707741406,3.69293670006278,3.69293670006278,2.4872590353104296,2.4872590353104296,1.6299236658677463,1.6299236658677463,0.9091860658897438,0.9091860658897438,-1.325064935064935,857.6843360395295,9.76058864625591,4.066772319174384,2.3034538014214334,75.9174261987264,14.784908103932056,0.0,0.0,0.0,0.0,13.087697622176211,0.0,4.794537184071822,0.0,0.0,12.13273413692322,17.595537397338052,0.0,12.673249032974528,19.57944528800388,18.550500882591045,0.0,0.0,0.0,0.0,7.109797541277533,29.828919765543436,0.0,0.0,5.462803260414833,0.0,0.0,0.0,30.245540313585753,4.736862953800049,0.0,10.357988675768818,24.26546827384644,0.0,0.0,0.0,66.75999999999999,13.087697622176211,4.794537184071822,0.0,0.0,11.026254752111829,0.0,31.375265815123974,0.0,0.0,4.736862953800049,10.048045150132006,4.472666761148904,0.0,10.947359221466364,17.49954821743512,0.7218083900226766,-0.4453892668178383,5.856203703703704,0.0,0.0,-0.21886369362559788,0.125,13.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,-0.8470000000000006,47.607100000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.461538461538462
CCOC(=O)c1ccc(C(OC)=O)cc1,11.256972395439657,11.256972395439657,0.33093891723356017,-0.4255473408499204,0.7085373064768156,9.466666666666667,208.21299999999997,196.11699999999996,208.073558864,80.0,0.0,0.3376079201301105,-0.4654175190338801,0.4654175190338801,0.3376079201301105,1.0666666666666667,1.5333333333333334,1.9333333333333333,16.53329861351682,10.133245384605894,2.083085282166618,-2.021322748708805,2.0645550992153923,-2.0575031092027634,5.927408200315087,0.05234406584840578,2.283644773708497,2.803664461805681,353.3556003241696,11.259148545064338,8.649501019800503,8.649501019800503,7.185070510202193,4.541893992218869,4.541893992218869,2.789402073444307,2.789402073444307,1.8171320222450702,1.8171320222450702,1.0746722067622356,1.0746722067622356,-1.8399999999999999,2448.067197415509,11.235987841945288,5.143128759352535,2.80342966184369,87.80624835058131,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,0.0,31.18920547353706,0.0,24.843582489184442,19.06280027574374,11.938610575903699,0.0,0.0,0.0,6.923737199690624,13.716679505790452,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,25.65529008169415,9.473725907600098,0.0,27.639714551228256,24.26546827384644,0.0,0.0,0.0,52.6,11.938610575903699,9.589074368143644,0.0,0.0,17.73378494790691,0.0,31.375265815123974,6.923737199690624,0.0,4.736862953800049,4.736862953800049,9.328479623330814,0.0,22.338867630385487,0.0,0.8287514172335606,-0.8200697331401696,6.1157407407407405,0.0,2.067762476904342,1.3071345112118922,0.2727272727272727,15.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.6499,53.73800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466666666666667
CCOC(=O)c1ccc(F)cc1,12.383807397959185,12.383807397959185,0.3295731764928196,-0.4189814814814816,0.6311347811432081,9.5,168.16699999999997,159.09499999999997,168.058657748,64.0,0.0,0.3376106266641806,-0.46239130669610723,0.46239130669610723,0.3376106266641806,1.4166666666666667,2.0,2.5,19.142139958357106,10.203153290790645,2.0393290866597926,-1.994438298748681,2.0337835079501505,-2.034892837314353,5.887331474577506,0.05260871093756692,2.057933877254582,2.753742758109602,266.36195376207496,8.974691494688164,6.710968911882005,6.710968911882005,5.736382105218448,3.664379647795756,3.664379647795756,2.22736320528829,2.22736320528829,1.3553558469033313,1.3553558469033313,0.8003990585780613,0.8003990585780613,-1.38,535.0628080861914,8.71416195856874,3.8533227675462154,2.0514226647277454,69.96683219516368,4.736862953800049,5.817220841045895,0.0,0.0,0.0,5.969305287951849,0.0,9.184952231746642,0.0,0.0,0.0,31.18920547353706,0.0,12.170333456209914,13.92181518554669,5.969305287951849,0.0,0.0,0.0,6.923737199690624,6.606881964512918,35.646140606589334,0.0,0.0,0.0,4.39041504767482,0.0,0.0,12.576187252464766,4.736862953800049,5.817220841045895,17.28172587545944,24.26546827384644,0.0,0.0,0.0,26.3,5.969305287951849,9.184952231746642,0.0,5.817220841045895,12.170333456209914,0.0,24.26546827384644,6.923737199690624,0.0,0.0,4.736862953800049,17.090211404006048,0.0,11.011304799697658,0.0,0.3733796296296299,-0.7772699357520785,5.2491666666666665,0.0,2.053207435752079,0.0,0.2222222222222222,12.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0024,42.356500000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
OB(O)c1c(F)cccc1,12.520370370370369,12.520370370370369,0.094907407407407,-1.7211111111111113,0.516129459450564,9.5,139.922,133.874,140.044488052,52.0,0.0,0.4909393319231636,-0.42311163502932014,0.4909393319231636,0.42311163502932014,1.2,1.8,2.2,19.142184218069936,9.799373593399338,2.137039641696339,-1.9755409783864604,1.917949094108658,-2.3180600849644586,6.581746551346603,0.4227610771645876,1.8787445285930133,3.0313278985819716,226.74273048806666,7.560477932315068,5.1591430099572735,5.1591430099572735,4.71521405516327,2.821405419783375,2.821405419783375,1.8951818883073597,1.8951818883073597,1.1833932463656915,1.1833932463656915,0.6844928660989188,0.6844928660989188,-0.8650649350649352,182.2382192735223,7.244404918074858,2.8122843307028007,1.3440713695387874,58.07801004330877,10.048045150132006,5.817220841045895,0.0,0.0,0.0,7.118392334224363,0.0,4.39041504767482,0.0,0.0,18.19910120538483,6.06636706846161,5.462803260414833,0.0,14.438460197806826,12.581195594639196,0.0,0.0,0.0,0.0,0.0,30.082689114892332,0.0,0.0,5.462803260414833,4.39041504767482,0.0,0.0,17.16643748435637,0.0,5.817220841045895,0.0,24.26546827384644,0.0,0.0,0.0,40.46,12.935613175270259,4.39041504767482,0.0,5.462803260414833,0.0,0.0,24.26546827384644,0.0,0.0,0.0,10.048045150132006,12.520370370370369,0.0,0.0,17.040185185185184,-0.094907407407407,-0.5995370370370374,5.5216666666666665,0.0,0.0,-1.7211111111111113,0.0,10.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,-0.49449999999999994,36.225600000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
CCOC(=O)c1c(F)cccc1,12.86254157218443,12.86254157218443,0.014490740740740415,-0.6151851851851855,0.6311347811432082,9.5,168.16700000000003,159.09499999999997,168.058657748,64.0,0.0,0.3406088613842509,-0.462315150433354,0.462315150433354,0.3406088613842509,1.5,2.1666666666666665,2.75,19.14219214828286,10.194261357800666,2.097600090025473,-2.00746115252782,2.0674267056497637,-2.059964835529134,5.890799613117137,0.05208354266725208,2.05311741097013,2.8720351100312476,283.61195376207496,8.974691494688164,6.710968911882006,6.710968911882006,5.753218857624056,3.6703627119394637,3.6703627119394637,2.2003164585130914,2.2003164585130914,1.3692025472017584,1.3692025472017584,0.8355952693022028,0.8355952693022028,-1.38,539.9698790851442,8.71416195856874,3.8533227675462154,1.8119873841702618,69.96683219516368,4.736862953800049,5.817220841045895,0.0,0.0,0.0,5.969305287951849,0.0,9.184952231746642,0.0,0.0,12.13273413692322,19.056471336613843,0.0,12.170333456209914,13.92181518554669,5.969305287951849,0.0,0.0,0.0,6.923737199690624,6.606881964512918,35.64614060658933,0.0,0.0,0.0,4.39041504767482,0.0,0.0,12.576187252464766,4.736862953800049,5.817220841045895,17.28172587545944,24.26546827384644,0.0,0.0,0.0,26.3,11.786526128997744,9.184952231746642,0.0,12.170333456209914,0.0,0.0,18.19910120538483,12.990104268152233,0.0,4.736862953800049,0.0,17.492356386999244,0.0,11.003287037037037,0.0,-0.014490740740740415,-1.1606018518518528,5.743028155706726,0.0,1.9364210128495847,0.0,0.2222222222222222,12.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0024,42.356500000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
OB(O)c1cc(F)ccc1,12.305277777777778,12.305277777777778,0.16666666666666718,-1.587314814814815,0.516129459450564,9.5,139.922,133.874,140.044488052,52.0,0.0,0.4880229498920435,-0.42317590784638964,0.4880229498920435,0.42317590784638964,1.3,2.0,2.4,19.142140519861822,9.804023381211136,2.093150727131114,-1.9587818830728476,1.916853151288114,-2.2919166328886136,6.580598803181626,0.4251392993327723,1.8757135518200394,2.955063748648017,226.74273048806666,7.560477932315068,5.1591430099572735,5.1591430099572735,4.698377302757663,2.8154223556396674,2.8154223556396674,1.928674490848361,1.928674490848361,1.14681617271853,1.14681617271853,0.6671949018689278,0.6671949018689278,-0.8650649350649352,178.19278742290373,7.244404918074858,2.8122843307028007,1.5565178494830971,58.07801004330877,10.048045150132006,5.817220841045895,0.0,0.0,0.0,7.118392334224363,0.0,4.39041504767482,0.0,0.0,12.13273413692322,17.595537397338052,0.0,0.0,14.438460197806826,12.581195594639196,0.0,0.0,0.0,0.0,0.0,30.082689114892332,0.0,0.0,5.462803260414833,4.39041504767482,0.0,0.0,17.16643748435637,0.0,5.817220841045895,0.0,24.26546827384644,0.0,0.0,0.0,40.46,12.935613175270259,4.39041504767482,0.0,5.462803260414833,0.0,6.06636706846161,18.19910120538483,0.0,0.0,0.0,10.048045150132006,12.305277777777778,0.0,0.0,17.074074074074076,0.16666666666666718,-0.46703703703703714,5.175,0.0,0.0,-1.587314814814815,0.0,10.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,-0.49450000000000016,36.225600000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
