idx,metrics,AD_type,judge_value,y_pred,y_true
1505,674.9047531007012,OAD,194.43107548253545,54.60456,64.0
1506,677.4032061280492,OAD,194.43107548253545,48.97469,95.0
1507,686.3663574000481,OAD,194.43107548253545,61.789448,95.0
1508,689.5512149096733,OAD,194.43107548253545,53.82977,64.0
1509,572.9622139819593,OAD,194.43107548253545,44.26446,75.0
1510,559.6423293017771,OAD,194.43107548253545,46.533855,70.0
1511,589.3700455278183,OAD,194.43107548253545,53.11785,82.0
1512,592.9501193347722,OAD,194.43107548253545,49.810234,80.0
1513,681.2103974164311,OAD,194.43107548253545,47.419987,79.0
1514,647.9254509178301,OAD,194.43107548253545,46.436577,74.0
1515,819.4840430314728,OAD,194.43107548253545,45.054226,78.0
1516,958.2060242298147,OAD,194.43107548253545,41.002663,76.0
1517,777.9002867948371,OAD,194.43107548253545,46.217003,77.0
1518,703.0417689221439,OAD,194.43107548253545,23.812784,80.0
1519,685.1101724941402,OAD,194.43107548253545,51.619225,77.0
1520,945.0689872739495,OAD,194.43107548253545,41.08102,83.0
1521,778.4684353974764,OAD,194.43107548253545,42.448853,74.0
1522,544.2489753410971,OAD,194.43107548253545,41.501667,65.0
1523,551.3954549185653,OAD,194.43107548253545,55.642273,35.0
1524,290.74905887792926,OAD,194.43107548253545,47.32894,56.0
1525,295.913555848017,OAD,194.43107548253545,53.388634,80.0
1526,297.1528699671121,OAD,194.43107548253545,53.564915,63.0
1527,430.1913533670502,OAD,194.43107548253545,44.902508,1.0
1528,251.02336641765572,OAD,194.43107548253545,62.151627,80.0
1529,303.2994844165075,OAD,194.43107548253545,49.694347,82.0
1530,363.02701451394586,OAD,194.43107548253545,50.70963,82.0
1531,297.2751887881945,OAD,194.43107548253545,52.111275,53.0
1532,251.66269633807588,OAD,194.43107548253545,65.13761,67.0
1533,251.02336641765572,OAD,194.43107548253545,62.151627,90.0
1534,295.913555848017,OAD,194.43107548253545,53.388634,82.0
1535,303.2994844165075,OAD,194.43107548253545,49.694347,35.0
1536,363.02701451394586,OAD,194.43107548253545,50.70963,41.0
1537,863.1477949229833,OAD,194.43107548253545,56.740242,70.0
1538,764.5543882068557,OAD,194.43107548253545,38.134712,96.0
1539,764.5543882068557,OAD,194.43107548253545,38.134712,98.0
1540,764.5543882068557,OAD,194.43107548253545,38.134712,36.0
1541,764.8283867441786,OAD,194.43107548253545,37.953262,86.0
1542,764.5543882068557,OAD,194.43107548253545,38.134712,0.0
1543,753.5427474538232,OAD,194.43107548253545,38.07084,94.0
1544,799.6093415901062,OAD,194.43107548253545,43.54008,99.0
1545,818.0661134565781,OAD,194.43107548253545,44.049927,95.0
1546,831.6316703173063,OAD,194.43107548253545,55.67704,94.0
1547,774.7699155400769,OAD,194.43107548253545,36.904114,86.0
1548,815.5973764083132,OAD,194.43107548253545,61.20309,86.0
1549,849.7047704302119,OAD,194.43107548253545,50.745335,92.0
1550,760.8629812834866,OAD,194.43107548253545,41.509,87.0
1551,803.1820700835233,OAD,194.43107548253545,44.447567,96.0
1552,774.1405708431702,OAD,194.43107548253545,42.783165,85.0
1553,827.3136857546097,OAD,194.43107548253545,40.75991,48.0
1554,815.7331342301799,OAD,194.43107548253545,50.532364,94.0
1555,814.0409071041965,OAD,194.43107548253545,48.434753,99.0
1556,847.0848675316682,OAD,194.43107548253545,52.849686,99.0
1557,883.8234101611622,OAD,194.43107548253545,36.708443,75.0
